SN,Screen,Identity,Order,Change,Matching,Label,Response,Correct,RT
18,probe,NA,,Different,,NA,Different,1,536.999999982072
18,probe,Self,Second,Same,Match,Self,Same,1,615.299999976065
18,label,Self,Second,Same,Match,Self,Match,1,1136.799999976065
18,probe,NA,,Different,,NA,Different,1,1519.299999976065
18,probe,Self,First,Same,Match,Self,Different,0,780.3999999940861
18,label,Self,First,Same,Match,Self,Match,1,681.499999982072
18,probe,NA,,Different,,NA,Same,0,624.9000000001397
18,probe,Self,Second,Same,Match,Self,Same,1,490.1999999762047
18,label,Self,Second,Same,Match,Self,Match,1,383.1999999762047
18,probe,NA,,Different,,NA,Different,1,526.6999999762047
18,probe,NA,,Different,,NA,Different,1,645.1999999762047
18,probe,NA,,Different,,NA,Same,0,1623.299999976065
18,probe,NA,,Different,,NA,Different,1,518.3999999761581
18,probe,NA,,Different,,NA,Different,1,517.6000000000931
18,probe,Self,First,Same,Nonmatch,Stranger,Different,0,851.6999999941327
18,label,Self,First,Same,Nonmatch,Stranger,Nonmatch,1,1265.199999988079
18,probe,Stranger,Second,Same,Match,Stranger,Same,1,573.4999999762513
18,label,Stranger,Second,Same,Match,Stranger,Match,1,398.4999999762513
18,probe,NA,,Different,,NA,Different,1,651.9999999762513
18,probe,NA,,Different,,NA,Same,0,731.9999999762513
18,probe,NA,,Different,,NA,Different,1,577.2999999881722
18,probe,NA,,Different,,NA,Different,1,684.8999999822117
18,probe,NA,,Different,,NA,Different,1,730.999999982072
18,probe,NA,,Different,,NA,Different,1,807.1999999999534
18,probe,Stranger,First,Same,Nonmatch,Self,Same,1,1039.999999982072
18,label,Stranger,First,Same,Nonmatch,Self,Nonmatch,1,1096.499999982072
18,probe,Self,Second,Same,Match,Self,Same,1,523.6999999999534
18,label,Self,Second,Same,Match,Self,Match,1,374.19999999995343
18,probe,Stranger,Second,Same,Nonmatch,Self,Same,1,492.499999982072
18,label,Stranger,Second,Same,Nonmatch,Self,Nonmatch,1,503.3999999880325
18,probe,Stranger,First,Same,Nonmatch,Self,Same,1,596.5999999879859
18,label,Stranger,First,Same,Nonmatch,Self,Nonmatch,1,550.6999999762047
18,probe,Stranger,Second,Same,Nonmatch,Self,Same,1,606.5999999821652
18,label,Stranger,Second,Same,Nonmatch,Self,Match,0,715.1999999999534
18,probe,Stranger,First,Same,Match,Stranger,Same,1,626.8999999940861
18,label,Stranger,First,Same,Match,Stranger,Match,1,415.80000000004657
18,probe,NA,,Different,,NA,Different,1,539.0999999821652
18,probe,Stranger,Second,Same,Match,Stranger,Same,1,461.3999999940861
18,label,Stranger,Second,Same,Match,Stranger,Match,1,410.6999999762047
18,probe,Stranger,Second,Same,Match,Stranger,Different,0,543.9999999939464
18,label,Stranger,Second,Same,Match,Stranger,Match,1,678.1999999820255
18,probe,Self,First,Same,Match,Self,Same,1,466.1999999762047
18,label,Self,First,Same,Match,Self,Match,1,399.8999999940861
18,probe,NA,,Different,,NA,Different,1,528.4999999939464
18,probe,Self,Second,Same,Nonmatch,Stranger,Same,1,1352.9999999939464
18,label,Self,Second,Same,Nonmatch,Stranger,Nonmatch,1,1087.5999999998603
18,probe,NA,,Different,,NA,Different,1,601.4999999939464
18,probe,NA,,Different,,NA,Same,0,678.0999999940395
20,probe,NA,,Different,,NA,Same,0,1135.7000000119206
20,probe,Stranger,First,Same,Match,Stranger,Same,1,938.4000000000016
20,label,Stranger,First,Same,Match,Stranger,Nonmatch,0,1109.300000005962
20,probe,Self,First,Same,Nonmatch,Stranger,Same,1,896.8000000059619
20,label,Self,First,Same,Nonmatch,Stranger,Nonmatch,1,691.5999999999985
20,probe,Stranger,Second,Same,Match,Stranger,Same,1,938.1000000059576
20,label,Stranger,Second,Same,Match,Stranger,Match,1,706.1000000178828
20,probe,Stranger,First,Same,Nonmatch,Self,Same,1,592.0999999940395
20,label,Stranger,First,Same,Nonmatch,Self,Nonmatch,1,939.5999999940396
20,probe,Stranger,First,Same,Match,Stranger,Same,1,1139.199999999997
20,label,Stranger,First,Same,Match,Stranger,Match,1,798.7999999940366
20,probe,NA,,Different,,NA,Different,1,804.1999999999971
20,probe,NA,,Different,,NA,Same,0,1024.5
20,probe,Self,Second,Same,Match,Self,Same,1,1281.2000000178814
20,label,Self,Second,Same,Match,Self,Match,1,1452.1999999940454
20,probe,Stranger,First,Same,Nonmatch,Self,Same,1,794.6000000000058
